"step","name","platform","age_range","download_dt","users_count","count_rides"
"5","payment","android","","2021-03-30","2","63"
"5","payment","android","","2021-03-31","1","36"
"5","payment","android","","2021-04-01","1","33"
"5","payment","android","","2021-04-02","2","61"
"5","payment","android","","2021-04-04","1","33"
"5","payment","android","","2021-04-05","2","77"
"5","payment","android","","2021-04-06","2","68"
"5","payment","android","","2021-04-07","1","34"
"5","payment","android","","2021-04-08","2","60"
"5","payment","android","","2021-04-09","2","68"
"5","payment","android","","2021-04-12","1","38"
"5","payment","android","","2021-04-13","1","43"
"5","payment","android","","2021-04-14","2","55"
"5","payment","android","","2021-04-15","5","178"
"5","payment","android","","2021-04-16","1","39"
"5","payment","android","","2021-04-17","1","25"
"5","payment","android","","2021-04-18","1","39"
"5","payment","android","","2021-04-19","2","60"
"5","payment","android","","2021-04-20","5","179"
"5","payment","android","","2021-04-21","1","29"
"5","payment","android","","2021-04-22","3","109"
"5","payment","android","","2021-04-23","1","21"
"5","payment","android","","2021-04-24","2","77"
"5","payment","android","","2021-04-25","4","129"
"5","payment","android","","2021-04-28","3","114"
"5","payment","android","","2021-04-29","3","94"
"5","payment","android","","2021-05-01","1","26"
"5","payment","android","","2021-05-03","5","160"
"5","payment","android","","2021-05-04","2","66"
"5","payment","android","","2021-05-05","1","33"
"5","payment","android","","2021-05-06","3","104"
"5","payment","android","","2021-05-07","3","114"
"5","payment","android","","2021-05-09","1","32"
"5","payment","android","","2021-05-10","1","26"
"5","payment","android","","2021-05-11","1","41"
"5","payment","android","","2021-05-12","2","68"
"5","payment","android","","2021-05-13","1","35"
"5","payment","android","","2021-05-14","2","59"
"5","payment","android","","2021-05-15","1","40"
"5","payment","android","","2021-05-18","1","43"
"5","payment","android","","2021-05-21","1","30"
"5","payment","android","","2021-05-22","2","55"
"5","payment","android","","2021-05-23","1","44"
"5","payment","android","","2021-05-24","1","36"
"5","payment","android","","2021-05-25","1","23"
"5","payment","android","","2021-05-26","2","58"
"5","payment","android","","2021-05-27","1","36"
"5","payment","android","","2021-05-28","2","77"
"5","payment","android","","2021-05-29","2","86"
"5","payment","android","","2021-05-30","1","30"
"5","payment","android","","2021-05-31","3","106"
"5","payment","android","","2021-06-02","1","45"
"5","payment","android","","2021-06-03","3","96"
"5","payment","android","","2021-06-04","1","38"
"5","payment","android","","2021-06-05","1","41"
"5","payment","android","","2021-06-06","5","185"
"5","payment","android","","2021-06-07","1","36"
"5","payment","android","","2021-06-08","1","31"
"5","payment","android","","2021-06-09","1","38"
"5","payment","android","","2021-06-10","1","37"
"5","payment","android","","2021-06-11","3","112"
"5","payment","android","","2021-06-12","4","148"
"5","payment","android","","2021-06-13","2","70"
"5","payment","android","","2021-06-16","2","61"
"5","payment","android","","2021-06-17","2","65"
"5","payment","android","","2021-06-18","2","56"
"5","payment","android","","2021-06-19","2","65"
"5","payment","android","","2021-06-20","2","62"
"5","payment","android","","2021-06-21","2","79"
"5","payment","android","","2021-06-22","2","60"
"5","payment","android","","2021-06-23","2","59"
"5","payment","android","","2021-06-24","1","34"
"5","payment","android","","2021-06-26","1","29"
"5","payment","android","","2021-06-27","4","149"
"5","payment","android","","2021-06-28","3","91"
"5","payment","android","","2021-06-29","7","235"
"5","payment","android","","2021-06-30","1","38"
"5","payment","android","","2021-07-01","1","43"
"5","payment","android","","2021-07-03","1","47"
"5","payment","android","","2021-07-11","1","27"
"5","payment","android","","2021-07-12","1","32"
"5","payment","android","","2021-07-13","1","37"
"5","payment","android","","2021-07-15","2","67"
"5","payment","android","","2021-07-16","2","65"
"5","payment","android","","2021-07-19","3","105"
"5","payment","android","","2021-07-20","1","28"
"5","payment","android","","2021-07-21","1","42"
"5","payment","android","","2021-07-22","4","136"
"5","payment","android","","2021-07-23","2","69"
"5","payment","android","","2021-07-25","1","33"
"5","payment","android","","2021-07-26","4","131"
"5","payment","android","","2021-07-27","1","30"
"5","payment","android","","2021-07-28","1","33"
"5","payment","android","","2021-07-29","2","72"
"5","payment","android","","2021-07-30","1","41"
"5","payment","android","","2021-07-31","1","24"
"5","payment","android","","2021-08-01","1","38"
"5","payment","android","","2021-08-02","2","57"
"5","payment","android","","2021-08-04","1","31"
"5","payment","android","","2021-08-05","1","47"
"5","payment","android","","2021-08-06","1","29"
"5","payment","android","","2021-08-08","3","111"
"5","payment","android","","2021-08-09","2","67"
"5","payment","android","","2021-08-10","1","30"
"5","payment","android","","2021-08-14","1","31"
"5","payment","android","","2021-08-15","1","30"
"5","payment","android","","2021-08-16","1","29"
"5","payment","android","","2021-08-17","1","30"
"5","payment","android","","2021-08-19","2","63"
"5","payment","android","","2021-08-20","2","73"
"5","payment","android","","2021-08-22","1","32"
"5","payment","android","","2021-08-23","3","95"
"5","payment","android","","2021-08-26","1","29"
"5","payment","android","","2021-08-27","2","73"
"5","payment","android","","2021-08-29","2","68"
"5","payment","android","","2021-08-30","2","75"
"5","payment","android","","2021-08-31","4","147"
"5","payment","android","","2021-09-01","1","38"
"5","payment","android","","2021-09-02","3","103"
"5","payment","android","","2021-09-04","1","23"
"5","payment","android","","2021-09-05","1","28"
"5","payment","android","","2021-09-06","2","78"
"5","payment","android","","2021-09-07","2","66"
"5","payment","android","","2021-09-10","1","45"
"5","payment","android","","2021-09-11","1","33"
"5","payment","android","","2021-09-13","3","115"
"5","payment","android","","2021-09-15","2","60"
"5","payment","android","","2021-09-17","3","96"
"5","payment","android","","2021-09-18","2","77"
"5","payment","android","","2021-09-19","3","121"
"5","payment","android","","2021-09-20","1","35"
"5","payment","android","","2021-09-22","2","63"
"5","payment","android","","2021-09-23","1","21"
"5","payment","android","","2021-09-24","1","50"
"5","payment","android","","2021-09-25","1","30"
"5","payment","android","","2021-09-26","4","144"
"5","payment","android","","2021-09-27","1","33"
"5","payment","android","","2021-09-28","2","76"
"5","payment","android","","2021-09-29","1","31"
"5","payment","android","","2021-09-30","2","64"
"5","payment","android","","2021-10-01","2","86"
"5","payment","android","","2021-10-02","2","73"
"5","payment","android","","2021-10-03","3","98"
"5","payment","android","","2021-10-04","2","50"
"5","payment","android","","2021-10-05","2","71"
"5","payment","android","","2021-10-06","2","75"
"5","payment","android","","2021-10-07","2","74"
"5","payment","android","","2021-10-08","1","31"
"5","payment","android","","2021-10-09","2","60"
"5","payment","android","","2021-10-10","3","100"
"5","payment","android","","2021-10-11","1","35"
"5","payment","android","","2021-10-12","4","126"
"5","payment","android","","2021-10-13","1","39"
"5","payment","android","","2021-10-14","6","226"
"5","payment","android","","2021-10-15","3","99"
"5","payment","android","","2021-10-16","2","57"
"5","payment","android","","2021-10-17","2","71"
"5","payment","android","","2021-10-18","6","187"
"5","payment","android","","2021-10-19","4","136"
"5","payment","android","","2021-10-21","2","61"
"5","payment","android","","2021-10-22","2","68"
"5","payment","android","","2021-10-23","3","73"
"5","payment","android","","2021-10-24","1","39"
"5","payment","android","","2021-10-26","2","69"
"5","payment","android","","2021-10-27","1","29"
"5","payment","android","","2021-10-28","2","72"
"5","payment","android","","2021-10-29","1","31"
"5","payment","android","","2021-10-31","4","145"
"5","payment","android","","2021-11-01","1","18"
"5","payment","android","","2021-11-02","3","117"
"5","payment","android","","2021-11-03","2","84"
"5","payment","android","","2021-11-04","2","72"
"5","payment","android","","2021-11-05","7","246"
"5","payment","android","","2021-11-06","2","63"
"5","payment","android","","2021-11-07","2","77"
"5","payment","android","","2021-11-08","2","72"
"5","payment","android","","2021-11-09","1","26"
"5","payment","android","","2021-11-11","3","90"
"5","payment","android","","2021-11-12","2","72"
"5","payment","android","","2021-11-13","1","30"
"5","payment","android","","2021-11-14","2","66"
"5","payment","android","","2021-11-15","2","50"
"5","payment","android","","2021-11-16","1","37"
"5","payment","android","","2021-11-17","1","36"
"5","payment","android","","2021-11-20","3","109"
"5","payment","android","","2021-11-21","2","75"
"5","payment","android","","2021-11-22","1","43"
"5","payment","android","","2021-11-23","1","35"
"5","payment","android","","2021-11-24","2","60"
"5","payment","android","","2021-11-25","3","109"
"5","payment","android","","2021-11-26","2","60"
"5","payment","android","","2021-11-27","1","37"
"5","payment","android","","2021-11-28","2","73"
"5","payment","android","","2021-11-29","4","129"
"5","payment","android","","2021-12-01","1","30"
"5","payment","android","","2021-12-02","3","110"
"5","payment","android","","2021-12-05","2","67"
"5","payment","android","","2021-12-06","2","60"
"5","payment","android","","2021-12-07","1","35"
"5","payment","android","","2021-12-08","2","67"
"5","payment","android","","2021-12-10","1","43"
"5","payment","android","","2021-12-11","3","114"
"5","payment","android","","2021-12-12","2","67"
"5","payment","android","","2021-12-14","1","33"
"5","payment","android","","2021-12-15","1","33"
"5","payment","android","","2021-12-17","2","66"
"5","payment","android","","2021-12-19","1","33"
"5","payment","android","","2021-12-20","1","40"
"5","payment","android","","2021-12-22","1","40"
"5","payment","android","","2021-12-23","2","70"
"5","payment","android","","2021-12-24","1","40"
"5","payment","android","","2021-12-25","1","27"
"5","payment","android","","2021-12-27","4","139"
"5","payment","android","","2021-12-29","2","61"
"5","payment","android","","2021-12-31","2","60"
"5","payment","ios","18-24","2021-01-01","2","68"
"5","payment","ios","18-24","2021-01-02","2","65"
"5","payment","ios","18-24","2021-01-03","3","104"
"5","payment","ios","18-24","2021-01-04","3","115"
"5","payment","ios","18-24","2021-01-06","1","35"
"5","payment","ios","18-24","2021-01-08","2","57"
"5","payment","ios","18-24","2021-01-11","2","65"
"5","payment","ios","18-24","2021-01-13","1","27"
"5","payment","ios","18-24","2021-01-15","3","101"
"5","payment","ios","18-24","2021-01-16","2","72"
"5","payment","ios","18-24","2021-01-19","3","104"
"5","payment","ios","18-24","2021-01-20","1","32"
"5","payment","ios","18-24","2021-01-21","1","36"
"5","payment","ios","18-24","2021-01-22","3","88"
"5","payment","ios","18-24","2021-01-23","3","121"
"5","payment","ios","18-24","2021-01-25","3","98"
"5","payment","ios","18-24","2021-01-27","3","100"
"5","payment","ios","18-24","2021-01-28","1","37"
"5","payment","ios","18-24","2021-01-31","1","31"
"5","payment","ios","18-24","2021-02-01","1","30"
"5","payment","ios","18-24","2021-02-02","2","59"
"5","payment","ios","18-24","2021-02-03","1","38"
"5","payment","ios","18-24","2021-02-04","1","44"
"5","payment","ios","18-24","2021-02-05","1","21"
"5","payment","ios","18-24","2021-02-06","2","77"
"5","payment","ios","18-24","2021-02-07","1","26"
"5","payment","ios","18-24","2021-02-08","2","82"
"5","payment","ios","18-24","2021-02-09","3","108"
"5","payment","ios","18-24","2021-02-10","2","74"
"5","payment","ios","18-24","2021-02-11","1","28"
"5","payment","ios","18-24","2021-02-12","2","68"
"5","payment","ios","18-24","2021-02-13","1","38"
"5","payment","ios","18-24","2021-02-15","1","31"
"5","payment","ios","18-24","2021-02-16","2","73"
"5","payment","ios","18-24","2021-02-17","2","65"
"5","payment","ios","18-24","2021-02-19","2","76"
"5","payment","ios","18-24","2021-02-20","1","31"
"5","payment","ios","18-24","2021-02-21","1","40"
"5","payment","ios","18-24","2021-02-22","1","28"
"5","payment","ios","18-24","2021-02-24","2","65"
"5","payment","ios","18-24","2021-02-26","1","31"
"5","payment","ios","18-24","2021-02-27","2","82"
"5","payment","ios","18-24","2021-03-01","1","26"
"5","payment","ios","18-24","2021-03-03","1","34"
"5","payment","ios","18-24","2021-03-05","1","31"
"5","payment","ios","18-24","2021-03-06","2","71"
"5","payment","ios","18-24","2021-03-10","4","146"
"5","payment","ios","18-24","2021-03-11","5","187"
"5","payment","ios","18-24","2021-03-12","3","101"
"5","payment","ios","18-24","2021-03-13","4","120"
"5","payment","ios","18-24","2021-03-14","1","30"
"5","payment","ios","18-24","2021-03-15","3","106"
"5","payment","ios","18-24","2021-03-17","1","32"
"5","payment","ios","18-24","2021-03-18","2","62"
"5","payment","ios","18-24","2021-03-21","1","37"
"5","payment","ios","18-24","2021-03-22","2","46"
"5","payment","ios","18-24","2021-03-23","1","37"
"5","payment","ios","18-24","2021-03-24","2","91"
"5","payment","ios","18-24","2021-03-25","2","65"
"5","payment","ios","18-24","2021-03-26","1","21"
"5","payment","ios","18-24","2021-03-29","1","28"
"5","payment","ios","18-24","2021-03-30","2","75"
"5","payment","ios","18-24","2021-03-31","1","27"
"5","payment","ios","18-24","2021-04-02","1","54"
"5","payment","ios","18-24","2021-04-03","1","31"
"5","payment","ios","18-24","2021-04-04","3","89"
"5","payment","ios","18-24","2021-04-05","2","57"
"5","payment","ios","18-24","2021-04-07","2","71"
"5","payment","ios","18-24","2021-04-08","1","38"
"5","payment","ios","18-24","2021-04-09","1","32"
"5","payment","ios","18-24","2021-04-12","1","44"
"5","payment","ios","18-24","2021-04-14","2","59"
"5","payment","ios","18-24","2021-04-15","2","68"
"5","payment","ios","18-24","2021-04-16","2","56"
"5","payment","ios","18-24","2021-04-18","1","27"
"5","payment","ios","18-24","2021-04-19","1","29"
"5","payment","ios","18-24","2021-04-20","2","73"
"5","payment","ios","18-24","2021-04-21","2","64"
"5","payment","ios","18-24","2021-04-22","2","72"
"5","payment","ios","18-24","2021-04-26","2","56"
"5","payment","ios","18-24","2021-04-28","3","109"
"5","payment","ios","18-24","2021-04-30","2","57"
"5","payment","ios","18-24","2021-05-02","1","16"
"5","payment","ios","18-24","2021-05-03","1","31"
"5","payment","ios","18-24","2021-05-04","2","61"
"5","payment","ios","18-24","2021-05-05","1","41"
"5","payment","ios","18-24","2021-05-08","1","32"
"5","payment","ios","18-24","2021-05-10","1","32"
"5","payment","ios","18-24","2021-05-12","3","110"
"5","payment","ios","18-24","2021-05-13","1","35"
"5","payment","ios","18-24","2021-05-16","1","39"
"5","payment","ios","18-24","2021-05-19","2","56"
"5","payment","ios","18-24","2021-05-21","1","41"
"5","payment","ios","18-24","2021-05-22","3","101"
"5","payment","ios","18-24","2021-05-23","1","27"
"5","payment","ios","18-24","2021-05-25","2","71"
"5","payment","ios","18-24","2021-05-26","1","31"
"5","payment","ios","18-24","2021-05-27","1","28"
"5","payment","ios","18-24","2021-05-28","1","51"
"5","payment","ios","18-24","2021-05-29","2","65"
"5","payment","ios","18-24","2021-05-30","1","28"
"5","payment","ios","18-24","2021-06-01","1","40"
"5","payment","ios","18-24","2021-06-02","4","153"
"5","payment","ios","18-24","2021-06-04","1","27"
"5","payment","ios","18-24","2021-06-07","1","40"
"5","payment","ios","18-24","2021-06-08","1","32"
"5","payment","ios","18-24","2021-06-09","3","100"
"5","payment","ios","18-24","2021-06-10","1","27"
"5","payment","ios","18-24","2021-06-11","1","32"
"5","payment","ios","18-24","2021-06-12","1","40"
"5","payment","ios","18-24","2021-06-13","1","26"
"5","payment","ios","18-24","2021-06-14","2","66"
"5","payment","ios","18-24","2021-06-17","3","95"
"5","payment","ios","18-24","2021-06-18","1","38"
"5","payment","ios","18-24","2021-06-19","2","70"
"5","payment","ios","18-24","2021-06-21","1","33"
"5","payment","ios","18-24","2021-06-22","2","61"
"5","payment","ios","18-24","2021-06-23","1","30"
"5","payment","ios","18-24","2021-06-25","3","94"
"5","payment","ios","18-24","2021-06-27","2","80"
"5","payment","ios","18-24","2021-06-28","2","68"
"5","payment","ios","18-24","2021-06-30","2","75"
"5","payment","ios","18-24","2021-07-01","2","59"
"5","payment","ios","18-24","2021-07-02","3","115"
"5","payment","ios","18-24","2021-07-03","1","34"
"5","payment","ios","18-24","2021-07-05","1","41"
"5","payment","ios","18-24","2021-07-08","1","31"
"5","payment","ios","18-24","2021-07-10","1","30"
"5","payment","ios","18-24","2021-07-11","2","76"
"5","payment","ios","18-24","2021-07-12","1","49"
"5","payment","ios","18-24","2021-07-13","2","70"
"5","payment","ios","18-24","2021-07-14","1","35"
"5","payment","ios","18-24","2021-07-17","4","136"
"5","payment","ios","18-24","2021-07-18","1","34"
"5","payment","ios","18-24","2021-07-22","1","31"
"5","payment","ios","18-24","2021-07-23","2","66"
"5","payment","ios","18-24","2021-07-24","1","27"
"5","payment","ios","18-24","2021-07-26","1","23"
"5","payment","ios","18-24","2021-07-29","1","47"
"5","payment","ios","18-24","2021-07-30","1","42"
"5","payment","ios","18-24","2021-07-31","1","38"
"5","payment","ios","18-24","2021-08-01","1","37"
"5","payment","ios","18-24","2021-08-03","4","145"
"5","payment","ios","18-24","2021-08-04","2","82"
"5","payment","ios","18-24","2021-08-06","1","21"
"5","payment","ios","18-24","2021-08-07","2","74"
"5","payment","ios","18-24","2021-08-08","3","111"
"5","payment","ios","18-24","2021-08-09","1","38"
"5","payment","ios","18-24","2021-08-11","1","34"
"5","payment","ios","18-24","2021-08-12","2","80"
"5","payment","ios","18-24","2021-08-13","1","38"
"5","payment","ios","18-24","2021-08-15","1","33"
"5","payment","ios","18-24","2021-08-17","2","80"
"5","payment","ios","18-24","2021-08-19","1","33"
"5","payment","ios","18-24","2021-08-20","1","33"
"5","payment","ios","18-24","2021-08-21","1","28"
"5","payment","ios","18-24","2021-08-22","2","85"
"5","payment","ios","18-24","2021-08-23","1","28"
"5","payment","ios","18-24","2021-08-24","2","75"
"5","payment","ios","18-24","2021-08-25","2","80"
"5","payment","ios","18-24","2021-08-29","1","29"
"5","payment","ios","18-24","2021-08-30","3","100"
"5","payment","ios","18-24","2021-08-31","2","74"
"5","payment","ios","18-24","2021-09-01","2","64"
"5","payment","ios","18-24","2021-09-02","2","77"
"5","payment","ios","18-24","2021-09-04","3","97"
"5","payment","ios","18-24","2021-09-06","2","64"
"5","payment","ios","18-24","2021-09-07","1","45"
"5","payment","ios","18-24","2021-09-08","2","57"
"5","payment","ios","18-24","2021-09-10","1","28"
"5","payment","ios","18-24","2021-09-12","1","30"
"5","payment","ios","18-24","2021-09-13","1","42"
"5","payment","ios","18-24","2021-09-14","1","36"
"5","payment","ios","18-24","2021-09-15","1","33"
"5","payment","ios","18-24","2021-09-17","2","90"
"5","payment","ios","18-24","2021-09-19","1","36"
"5","payment","ios","18-24","2021-09-21","1","42"
"5","payment","ios","18-24","2021-09-24","1","34"
"5","payment","ios","18-24","2021-09-25","2","58"
"5","payment","ios","18-24","2021-09-27","2","65"
"5","payment","ios","18-24","2021-09-28","1","37"
"5","payment","ios","18-24","2021-09-30","2","64"
"5","payment","ios","18-24","2021-10-02","2","73"
"5","payment","ios","18-24","2021-10-03","1","33"
"5","payment","ios","18-24","2021-10-04","1","33"
"5","payment","ios","18-24","2021-10-06","1","37"
"5","payment","ios","18-24","2021-10-07","3","103"
"5","payment","ios","18-24","2021-10-08","2","73"
"5","payment","ios","18-24","2021-10-09","1","41"
"5","payment","ios","18-24","2021-10-10","2","79"
"5","payment","ios","18-24","2021-10-11","2","67"
"5","payment","ios","18-24","2021-10-12","1","37"
"5","payment","ios","18-24","2021-10-16","3","95"
"5","payment","ios","18-24","2021-10-17","5","171"
"5","payment","ios","18-24","2021-10-18","1","38"
"5","payment","ios","18-24","2021-10-19","1","35"
"5","payment","ios","18-24","2021-10-20","1","44"
"5","payment","ios","18-24","2021-10-21","1","34"
"5","payment","ios","18-24","2021-10-24","2","62"
"5","payment","ios","18-24","2021-10-25","1","41"
"5","payment","ios","18-24","2021-10-26","1","34"
"5","payment","ios","18-24","2021-10-28","1","40"
"5","payment","ios","18-24","2021-11-03","3","95"
"5","payment","ios","18-24","2021-11-04","3","104"
"5","payment","ios","18-24","2021-11-05","4","162"
"5","payment","ios","18-24","2021-11-06","1","38"
"5","payment","ios","18-24","2021-11-07","1","46"
"5","payment","ios","18-24","2021-11-08","1","32"
"5","payment","ios","18-24","2021-11-09","1","24"
"5","payment","ios","18-24","2021-11-11","1","38"
"5","payment","ios","18-24","2021-11-12","2","62"
"5","payment","ios","18-24","2021-11-13","1","26"
"5","payment","ios","18-24","2021-11-16","1","33"
"5","payment","ios","18-24","2021-11-18","2","77"
"5","payment","ios","18-24","2021-11-19","4","120"
"5","payment","ios","18-24","2021-11-21","1","41"
"5","payment","ios","18-24","2021-11-22","1","31"
"5","payment","ios","18-24","2021-11-24","1","31"
"5","payment","ios","18-24","2021-11-26","2","81"
"5","payment","ios","18-24","2021-11-28","1","24"
"5","payment","ios","18-24","2021-11-29","2","61"
"5","payment","ios","18-24","2021-11-30","2","72"
"5","payment","ios","18-24","2021-12-02","1","28"
"5","payment","ios","18-24","2021-12-03","1","43"
"5","payment","ios","18-24","2021-12-04","1","41"
"5","payment","ios","18-24","2021-12-05","1","32"
"5","payment","ios","18-24","2021-12-06","1","38"
"5","payment","ios","18-24","2021-12-07","1","31"
"5","payment","ios","18-24","2021-12-08","1","41"
"5","payment","ios","18-24","2021-12-09","1","34"
"5","payment","ios","18-24","2021-12-10","1","39"
"5","payment","ios","18-24","2021-12-11","2","57"
"5","payment","ios","18-24","2021-12-12","2","63"
"5","payment","ios","18-24","2021-12-13","2","64"
"5","payment","ios","18-24","2021-12-17","1","47"
"5","payment","ios","18-24","2021-12-18","1","42"
"5","payment","ios","18-24","2021-12-19","3","103"
"5","payment","ios","18-24","2021-12-20","3","112"
"5","payment","ios","18-24","2021-12-21","1","38"
"5","payment","ios","18-24","2021-12-22","2","78"
"5","payment","ios","18-24","2021-12-24","4","102"
"5","payment","ios","18-24","2021-12-28","1","37"
"5","payment","ios","18-24","2021-12-30","2","75"
"5","payment","ios","18-24","2021-12-31","1","37"
"5","payment","ios","25-34","2021-01-01","5","186"
"5","payment","ios","25-34","2021-01-02","4","135"
"5","payment","ios","25-34","2021-01-03","1","44"
"5","payment","ios","25-34","2021-01-04","1","33"
"5","payment","ios","25-34","2021-01-06","4","104"
"5","payment","ios","25-34","2021-01-07","5","168"
"5","payment","ios","25-34","2021-01-08","3","96"
"5","payment","ios","25-34","2021-01-09","2","64"
"5","payment","ios","25-34","2021-01-10","4","125"
"5","payment","ios","25-34","2021-01-11","1","25"
"5","payment","ios","25-34","2021-01-12","3","95"
"5","payment","ios","25-34","2021-01-13","4","143"
"5","payment","ios","25-34","2021-01-14","3","114"
"5","payment","ios","25-34","2021-01-15","2","72"
"5","payment","ios","25-34","2021-01-16","3","105"
"5","payment","ios","25-34","2021-01-17","2","54"
"5","payment","ios","25-34","2021-01-18","2","49"
"5","payment","ios","25-34","2021-01-19","2","72"
"5","payment","ios","25-34","2021-01-20","4","133"
"5","payment","ios","25-34","2021-01-21","3","112"
"5","payment","ios","25-34","2021-01-22","2","72"
"5","payment","ios","25-34","2021-01-23","2","71"
"5","payment","ios","25-34","2021-01-24","3","118"
"5","payment","ios","25-34","2021-01-25","4","130"
"5","payment","ios","25-34","2021-01-26","3","98"
"5","payment","ios","25-34","2021-01-29","3","107"
"5","payment","ios","25-34","2021-01-31","3","90"
"5","payment","ios","25-34","2021-02-01","4","132"
"5","payment","ios","25-34","2021-02-03","1","41"
"5","payment","ios","25-34","2021-02-04","2","77"
"5","payment","ios","25-34","2021-02-05","1","43"
"5","payment","ios","25-34","2021-02-08","3","106"
"5","payment","ios","25-34","2021-02-09","1","32"
"5","payment","ios","25-34","2021-02-10","3","95"
"5","payment","ios","25-34","2021-02-11","1","30"
"5","payment","ios","25-34","2021-02-12","2","65"
"5","payment","ios","25-34","2021-02-13","5","180"
"5","payment","ios","25-34","2021-02-14","2","85"
"5","payment","ios","25-34","2021-02-15","2","66"
"5","payment","ios","25-34","2021-02-16","3","120"
"5","payment","ios","25-34","2021-02-17","2","67"
"5","payment","ios","25-34","2021-02-18","1","36"
"5","payment","ios","25-34","2021-02-19","2","69"
"5","payment","ios","25-34","2021-02-20","2","76"
"5","payment","ios","25-34","2021-02-21","2","68"
"5","payment","ios","25-34","2021-02-22","2","64"
"5","payment","ios","25-34","2021-02-23","2","64"
"5","payment","ios","25-34","2021-02-24","1","31"
"5","payment","ios","25-34","2021-02-25","1","32"
"5","payment","ios","25-34","2021-02-26","3","90"
"5","payment","ios","25-34","2021-02-27","2","60"
"5","payment","ios","25-34","2021-02-28","2","69"
"5","payment","ios","25-34","2021-03-01","4","144"
"5","payment","ios","25-34","2021-03-03","2","76"
"5","payment","ios","25-34","2021-03-04","3","108"
"5","payment","ios","25-34","2021-03-06","2","63"
"5","payment","ios","25-34","2021-03-07","1","36"
"5","payment","ios","25-34","2021-03-08","1","28"
"5","payment","ios","25-34","2021-03-09","2","76"
"5","payment","ios","25-34","2021-03-11","2","62"
"5","payment","ios","25-34","2021-03-13","5","164"
"5","payment","ios","25-34","2021-03-14","3","88"
"5","payment","ios","25-34","2021-03-15","2","62"
"5","payment","ios","25-34","2021-03-17","2","70"
"5","payment","ios","25-34","2021-03-18","4","139"
"5","payment","ios","25-34","2021-03-19","2","65"
"5","payment","ios","25-34","2021-03-20","1","28"
"5","payment","ios","25-34","2021-03-21","5","174"
"5","payment","ios","25-34","2021-03-22","2","67"
"5","payment","ios","25-34","2021-03-24","5","159"
"5","payment","ios","25-34","2021-03-25","1","28"
"5","payment","ios","25-34","2021-03-26","3","99"
"5","payment","ios","25-34","2021-03-27","1","32"
"5","payment","ios","25-34","2021-03-28","1","34"
"5","payment","ios","25-34","2021-03-29","1","36"
"5","payment","ios","25-34","2021-03-30","1","31"
"5","payment","ios","25-34","2021-03-31","2","70"
"5","payment","ios","25-34","2021-04-02","1","26"
"5","payment","ios","25-34","2021-04-03","1","33"
"5","payment","ios","25-34","2021-04-04","1","26"
"5","payment","ios","25-34","2021-04-05","2","66"
"5","payment","ios","25-34","2021-04-06","2","71"
"5","payment","ios","25-34","2021-04-07","2","77"
"5","payment","ios","25-34","2021-04-08","1","40"
"5","payment","ios","25-34","2021-04-09","3","94"
"5","payment","ios","25-34","2021-04-10","3","97"
"5","payment","ios","25-34","2021-04-11","1","31"
"5","payment","ios","25-34","2021-04-12","3","99"
"5","payment","ios","25-34","2021-04-14","3","105"
"5","payment","ios","25-34","2021-04-15","4","141"
"5","payment","ios","25-34","2021-04-16","2","91"
"5","payment","ios","25-34","2021-04-17","4","140"
"5","payment","ios","25-34","2021-04-18","4","129"
"5","payment","ios","25-34","2021-04-19","2","66"
"5","payment","ios","25-34","2021-04-20","2","57"
"5","payment","ios","25-34","2021-04-21","1","36"
"5","payment","ios","25-34","2021-04-22","2","69"
"5","payment","ios","25-34","2021-04-23","5","172"
"5","payment","ios","25-34","2021-04-24","3","108"
"5","payment","ios","25-34","2021-04-25","2","61"
"5","payment","ios","25-34","2021-04-26","6","213"
"5","payment","ios","25-34","2021-04-27","1","36"
"5","payment","ios","25-34","2021-04-28","3","115"
"5","payment","ios","25-34","2021-04-29","2","73"
"5","payment","ios","25-34","2021-04-30","1","34"
"5","payment","ios","25-34","2021-05-01","1","35"
"5","payment","ios","25-34","2021-05-02","1","23"
"5","payment","ios","25-34","2021-05-03","1","31"
"5","payment","ios","25-34","2021-05-04","3","91"
"5","payment","ios","25-34","2021-05-05","1","34"
"5","payment","ios","25-34","2021-05-06","3","118"
"5","payment","ios","25-34","2021-05-07","2","82"
"5","payment","ios","25-34","2021-05-08","2","70"
"5","payment","ios","25-34","2021-05-09","1","37"
"5","payment","ios","25-34","2021-05-10","1","31"
"5","payment","ios","25-34","2021-05-11","3","82"
"5","payment","ios","25-34","2021-05-13","2","63"
"5","payment","ios","25-34","2021-05-14","6","225"
"5","payment","ios","25-34","2021-05-15","3","92"
"5","payment","ios","25-34","2021-05-16","3","108"
"5","payment","ios","25-34","2021-05-17","1","33"
"5","payment","ios","25-34","2021-05-18","1","31"
"5","payment","ios","25-34","2021-05-19","1","35"
"5","payment","ios","25-34","2021-05-20","3","91"
"5","payment","ios","25-34","2021-05-22","1","34"
"5","payment","ios","25-34","2021-05-23","5","195"
"5","payment","ios","25-34","2021-05-24","1","28"
"5","payment","ios","25-34","2021-05-25","1","34"
"5","payment","ios","25-34","2021-05-26","4","142"
"5","payment","ios","25-34","2021-05-27","2","72"
"5","payment","ios","25-34","2021-05-28","4","136"
"5","payment","ios","25-34","2021-05-29","7","201"
"5","payment","ios","25-34","2021-05-30","1","33"
"5","payment","ios","25-34","2021-06-01","1","35"
